scenario,factor_a,factor_b,state_a,state_b,observations,down_pct,flat_pct,up_pct,outcome_separation,mean_return_5d,median_return_5d
LOW_VOL,trend_score,volatility_score,LOW,HIGH,214,33.64485981308411,17.75700934579439,48.598130841121495,30.841121495327105,0.3725200934579439,0.45
TREND_UP,intelligence_score,momentum_score,HIGH,LOW,717,43.23570432357043,12.97071129707113,43.793584379358435,30.822873082287305,-0.09195871687587175,-0.0191
TREND_DOWN,trend_score,momentum_score,HIGH,HIGH,1328,40.73795180722892,14.231927710843372,45.03012048192771,30.798192771084338,0.213070406626506,0.17099999999999999
LOW_VOL,trend_score,liquidity_score,HIGH,HIGH,267,43.82022471910113,13.108614232209737,43.07116104868914,30.711610486891388,0.06112247191011235,-0.0197
TREND_DOWN,relative_strength,liquidity_score,HIGH,HIGH,1270,43.85826771653543,13.149606299212598,42.99212598425196,30.708661417322837,0.14860007874015743,0.0
TREND_DOWN,momentum_score,liquidity_score,HIGH,HIGH,1280,42.578125,13.359375000000002,44.0625,30.703124999999996,0.24688937499999994,0.12025
TREND_UP,intelligence_score,relative_strength,HIGH,HIGH,1167,44.558697514995714,13.881748071979436,41.55955441302485,30.676949443016277,-0.09959571550985431,0.0052
CHOPPY,momentum_score,liquidity_score,LOW,LOW,278,40.647482014388494,14.388489208633093,44.96402877697842,30.575539568345324,0.3294291366906476,0.19319999999999998
CHOPPY,momentum_score,liquidity_score,HIGH,LOW,301,45.51495016611295,14.950166112956811,39.53488372093023,30.564784053156146,-0.34723255813953496,-0.2003
LOW_VOL,trend_score,volatility_score,HIGH,LOW,216,41.66666666666667,13.88888888888889,44.44444444444444,30.555555555555554,-0.024550000000000023,0.08005000000000001
TREND_UP,change_pct,liquidity_score,LOW,HIGH,1218,43.51395730706076,12.97208538587849,43.51395730706076,30.541871921182267,-0.03189745484400659,-0.0299
LOW_VOL,intelligence_score,momentum_score,LOW,LOW,273,33.6996336996337,17.94871794871795,48.35164835164835,30.402930402930405,0.3355300366300366,0.3692
CHOPPY,change_pct,liquidity_score,LOW,HIGH,477,44.23480083857442,13.836477987421384,41.92872117400419,30.398322851153036,-0.08350020964360584,-0.0659
LOW_VOL,intelligence_score,relative_strength,LOW,LOW,247,33.198380566801625,18.218623481781375,48.582995951417004,30.364372469635626,0.3676599190283401,0.3865
LOW_VOL,momentum_score,liquidity_score,LOW,HIGH,247,37.24696356275304,16.194331983805668,46.558704453441294,30.364372469635626,0.17937651821862347,0.3
TREND_DOWN,trend_score,volatility_score,LOW,HIGH,817,43.696450428396574,13.341493268053856,42.96205630354957,30.354957160342718,0.02403280293757648,-0.0637
TREND_UP,change_pct,relative_strength,LOW,LOW,1661,40.15653220951234,14.750150511739916,45.09331727874774,30.343166767007823,0.16454786273329317,0.1493
TREND_UP,change_pct,intelligence_score,HIGH,LOW,857,40.02333722287048,14.819136522753793,45.15752625437573,30.33838973162194,0.3710924154025671,0.1175
CHOPPY,change_pct,liquidity_score,HIGH,LOW,300,46.666666666666664,16.333333333333332,37.0,30.333333333333336,-0.39451966666666666,-0.31120000000000003
LOW_VOL,intelligence_score,liquidity_score,HIGH,HIGH,343,42.27405247813411,13.702623906705538,44.02332361516035,30.32069970845481,0.14222857142857137,0.0468
LOW_VOL,change_pct,volatility_score,HIGH,LOW,218,37.61467889908257,16.055045871559635,46.330275229357795,30.27522935779816,0.5099738532110091,0.2103
TREND_DOWN,momentum_score,volatility_score,LOW,HIGH,972,40.74074074074074,14.506172839506174,44.75308641975309,30.246913580246915,0.11376759259259253,0.06839999999999999
LOW_VOL,trend_score,momentum_score,HIGH,LOW,162,45.67901234567901,15.432098765432098,38.88888888888889,30.246913580246915,-0.5748518518518518,-0.12329999999999999
CHOPPY,relative_strength,momentum_score,HIGH,LOW,149,36.241610738255034,16.778523489932887,46.97986577181208,30.201342281879196,0.4421651006711409,0.2704
TREND_UP,intelligence_score,relative_strength,LOW,LOW,1166,38.25042881646655,15.780445969125214,45.96912521440824,30.188679245283023,0.3944557461406518,0.24885000000000002
CHOPPY,momentum_score,liquidity_score,LOW,HIGH,481,44.6985446985447,14.553014553014554,40.74844074844075,30.14553014553015,-0.12138253638253645,-0.1422
LOW_VOL,relative_strength,volatility_score,HIGH,LOW,226,38.93805309734513,15.486725663716813,45.57522123893805,30.08849557522124,0.32302389380530977,0.1768
CHOPPY,intelligence_score,momentum_score,LOW,LOW,476,42.64705882352941,13.655462184873949,43.69747899159664,30.042016806722692,0.10635609243697476,-0.026099999999999998
LOW_VOL,intelligence_score,liquidity_score,LOW,LOW,287,36.58536585365854,16.72473867595819,46.68989547038328,29.965156794425084,0.2235588850174216,0.2287
LOW_VOL,change_pct,intelligence_score,LOW,LOW,244,34.01639344262295,18.0327868852459,47.950819672131146,29.91803278688524,0.2930020491803279,0.306
TREND_UP,intelligence_score,trend_score,HIGH,HIGH,1878,43.76996805111821,13.89776357827476,42.33226837060703,29.872204472843457,-0.08044254526091582,0.03475
TREND_DOWN,intelligence_score,liquidity_score,HIGH,LOW,402,38.80597014925373,15.671641791044777,45.52238805970149,29.850746268656714,0.13989278606965175,0.17115
TREND_DOWN,intelligence_score,trend_score,LOW,HIGH,611,43.37152209492635,13.584288052373159,43.04418985270049,29.78723404255319,-0.06327757774140762,-0.0352
TREND_DOWN,intelligence_score,momentum_score,HIGH,HIGH,1353,41.68514412416852,14.264597191426459,44.05025868440502,29.785661492978566,0.22423769401330376,0.1167
CHOPPY,change_pct,trend_score,LOW,HIGH,360,41.388888888888886,14.444444444444443,44.166666666666664,29.72222222222222,0.1389124999999999,0.20885
CHOPPY,change_pct,momentum_score,LOW,LOW,673,42.94205052005943,13.670133729569093,43.38781575037147,29.717682020802382,0.09337176820208029,0.0214
TREND_UP,relative_strength,momentum_score,LOW,LOW,1589,39.836375078665824,15.229704216488358,44.93392070484582,29.70421648835746,0.1939796098174953,0.1493
LOW_VOL,intelligence_score,volatility_score,HIGH,LOW,219,42.00913242009132,14.15525114155251,43.83561643835616,29.68036529680365,0.07260136986301371,0.0468
TREND_UP,trend_score,momentum_score,HIGH,HIGH,1576,44.54314720812182,14.911167512690355,40.545685279187815,29.631979695431472,-0.1511631979695431,-0.0501
LOW_VOL,relative_strength,momentum_score,LOW,LOW,345,36.231884057971016,17.101449275362317,46.666666666666664,29.565217391304348,0.12710550724637684,0.2662
CHOPPY,relative_strength,liquidity_score,LOW,LOW,291,42.955326460481096,13.745704467353953,43.29896907216495,29.553264604810998,0.1760329896907217,-0.0095
TREND_DOWN,relative_strength,volatility_score,LOW,HIGH,993,39.87915407854985,15.307150050352467,44.813695871097686,29.506545820745224,0.13671067472306148,0.0827
CHOPPY,intelligence_score,liquidity_score,LOW,LOW,414,42.51207729468599,14.009661835748794,43.47826086956522,29.468599033816425,0.2539376811594204,-0.0249
CHOPPY,intelligence_score,trend_score,HIGH,LOW,112,48.214285714285715,18.75,33.035714285714285,29.464285714285715,-0.5497348214285714,-0.4347
TREND_UP,intelligence_score,momentum_score,HIGH,HIGH,1290,43.41085271317829,14.031007751937985,42.55813953488372,29.37984496124031,-0.03841410852713179,0.07819999999999999
LOW_VOL,intelligence_score,relative_strength,HIGH,HIGH,252,44.047619047619044,14.682539682539684,41.269841269841265,29.36507936507936,0.04135714285714288,-0.01805
FLAT,change_pct,momentum_score,HIGH,HIGH,126,40.476190476190474,15.079365079365079,44.44444444444444,29.36507936507936,0.21467142857142854,0.31994999999999996
LOW_VOL,intelligence_score,momentum_score,HIGH,LOW,167,44.31137724550898,14.97005988023952,40.7185628742515,29.34131736526946,-0.31473832335329344,-0.074
TREND_UP,intelligence_score,volatility_score,LOW,HIGH,1026,35.76998050682261,17.446393762183234,46.783625730994146,29.33723196881092,0.44497270955165696,0.31215000000000004
TREND_UP,momentum_score,volatility_score,LOW,HIGH,1102,37.47731397459165,16.60617059891107,45.91651542649728,29.31034482758621,0.29054546279491833,0.243
LOW_VOL,intelligence_score,trend_score,LOW,LOW,362,34.806629834254146,17.955801104972377,47.23756906077348,29.281767955801108,0.36930497237569054,0.36205
LOW_VOL,intelligence_score,volatility_score,LOW,LOW,222,36.486486486486484,17.117117117117118,46.3963963963964,29.27927927927928,0.26779369369369366,0.26525
TREND_DOWN,volatility_score,liquidity_score,HIGH,HIGH,1068,37.82771535580524,16.479400749063668,45.69288389513109,29.21348314606742,0.41991732209737825,0.19765
LOW_VOL,intelligence_score,trend_score,HIGH,HIGH,364,44.78021978021978,15.659340659340659,39.56043956043956,29.120879120879124,-0.11786346153846157,-0.06245
TREND_UP,change_pct,volatility_score,HIGH,HIGH,965,40.310880829015545,15.33678756476684,44.35233160621762,29.015544041450774,0.14410476683937826,0.11
CHOPPY,momentum_score,volatility_score,HIGH,HIGH,400,45.75,16.75,37.5,29.000000000000004,-0.35360699999999995,-0.21835
CHOPPY,intelligence_score,relative_strength,LOW,HIGH,307,44.62540716612378,15.63517915309446,39.73941368078176,28.990228013029316,-0.0453798045602606,-0.128
CHOPPY,trend_score,momentum_score,LOW,LOW,442,42.98642533936652,14.027149321266968,42.98642533936652,28.95927601809955,0.038839592760180994,-0.10289999999999999
TREND_UP,relative_strength,volatility_score,LOW,HIGH,1030,36.50485436893204,17.281553398058254,46.213592233009706,28.932038834951456,0.30142611650485446,0.2821
TREND_UP,relative_strength,trend_score,LOW,HIGH,1158,43.43696027633852,14.507772020725387,42.05526770293609,28.929188255613127,-0.07594715025906731,-0.0673
TREND_DOWN,change_pct,volatility_score,HIGH,HIGH,1020,43.529411764705884,14.607843137254903,41.86274509803922,28.921568627450977,0.012788823529411795,-0.0675
TREND_UP,relative_strength,momentum_score,HIGH,HIGH,1590,43.77358490566038,14.90566037735849,41.320754716981135,28.86792452830189,-0.03573880503144651,0.0026
LOW_VOL,relative_strength,volatility_score,LOW,LOW,215,39.53488372093023,15.813953488372093,44.651162790697676,28.837209302325583,0.010913953488372088,0.1743
TREND_DOWN,relative_strength,volatility_score,HIGH,HIGH,1019,43.96467124631992,15.21099116781158,40.8243375858685,28.75368007850834,-0.03826898920510303,-0.1028
LOW_VOL,change_pct,intelligence_score,LOW,HIGH,195,43.58974358974359,14.871794871794872,41.53846153846154,28.717948717948715,-0.2312420512820513,-0.0417
LOW_VOL,change_pct,volatility_score,LOW,LOW,223,40.80717488789238,15.246636771300448,43.946188340807176,28.699551569506728,-0.16064753363228698,0.1476
TREND_DOWN,change_pct,momentum_score,LOW,HIGH,258,44.96124031007752,16.27906976744186,38.759689922480625,28.68217054263566,-0.06501434108527128,-0.1661
CHOPPY,change_pct,volatility_score,HIGH,HIGH,401,46.13466334164589,17.45635910224439,36.408977556109726,28.6783042394015,-0.32342418952618457,-0.2741
TREND_UP,change_pct,trend_score,HIGH,HIGH,1399,44.31736954967834,15.654038598999284,40.02859185132237,28.663330950679054,-0.11882458899213724,-0.0494
TREND_UP,change_pct,volatility_score,HIGH,LOW,1046,42.92543021032505,14.340344168260039,42.734225621414915,28.58508604206501,0.14980286806883356,0.10395
LOW_VOL,change_pct,momentum_score,LOW,LOW,378,38.62433862433862,16.402116402116402,44.97354497354497,28.57142857142857,0.030999999999999972,0.18805
CHOPPY,relative_strength,trend_score,HIGH,LOW,294,44.89795918367347,16.3265306122449,38.775510204081634,28.57142857142857,-0.04491054421768702,-0.16535
CHOPPY,intelligence_score,trend_score,LOW,HIGH,172,40.116279069767444,15.69767441860465,44.18604651162791,28.488372093023255,0.13555465116279064,0.09145
CHOPPY,intelligence_score,liquidity_score,HIGH,LOW,165,44.84848484848485,16.363636363636363,38.78787878787879,28.484848484848484,-0.715550909090909,-0.2003
LOW_VOL,trend_score,volatility_score,LOW,LOW,225,36.888888888888886,17.333333333333336,45.77777777777778,28.444444444444443,0.35845644444444447,0.25
CHOPPY,trend_score,momentum_score,HIGH,LOW,317,43.53312302839117,15.141955835962145,41.32492113564668,28.391167192429023,0.05056529968454255,0.0379
FLAT,trend_score,momentum_score,HIGH,HIGH,113,44.24778761061947,15.929203539823009,39.823008849557525,28.31858407079646,-0.10520088495575222,0.1274
CHOPPY,change_pct,relative_strength,HIGH,LOW,152,45.39473684210527,17.105263157894736,37.5,28.28947368421053,-0.21591249999999995,-0.31120000000000003
CHOPPY,intelligence_score,momentum_score,HIGH,LOW,283,44.16961130742049,15.901060070671377,39.92932862190813,28.26855123674912,-0.06158727915194354,-0.0345
TREND_UP,intelligence_score,momentum_score,LOW,LOW,1288,39.90683229813665,15.916149068322982,44.17701863354037,28.26086956521739,0.27739611801242237,0.12815
CHOPPY,relative_strength,trend_score,LOW,HIGH,354,43.22033898305085,14.971751412429379,41.80790960451977,28.24858757062147,-0.0043234463276835555,-0.004
LOW_VOL,change_pct,volatility_score,LOW,HIGH,216,35.648148148148145,18.055555555555554,46.2962962962963,28.240740740740744,0.28807731481481486,0.23435
TREND_DOWN,trend_score,liquidity_score,HIGH,LOW,862,42.343387470997676,14.733178654292342,42.92343387470998,28.190255220417637,-0.08080336426914153,0.00835
TREND_UP,intelligence_score,relative_strength,LOW,HIGH,839,43.74255065554231,15.613825983313468,40.64362336114422,28.128724672228845,0.05068140643623362,-0.0872
TREND_UP,volatility_score,liquidity_score,HIGH,LOW,922,37.635574837310195,17.136659436008678,45.22776572668113,28.091106290672453,0.22568926247288507,0.20655
TREND_UP,change_pct,intelligence_score,HIGH,HIGH,1154,42.89428076256499,14.818024263431543,42.287694974003465,28.076256499133446,-0.019299220103986083,0.086
CHOPPY,change_pct,intelligence_score,LOW,HIGH,317,42.90220820189275,14.826498422712934,42.27129337539432,28.075709779179814,0.0025719242902207994,0.0587
TREND_UP,trend_score,liquidity_score,HIGH,LOW,999,44.84484484484484,16.916916916916914,38.23823823823824,27.927927927927932,-0.26050430430430427,-0.172
LOW_VOL,intelligence_score,volatility_score,HIGH,HIGH,222,45.04504504504504,17.117117117117118,37.83783783783784,27.927927927927932,-0.14467747747747747,-0.0829
TREND_UP,change_pct,momentum_score,LOW,LOW,1690,41.95266272189349,15.088757396449704,42.9585798816568,27.869822485207102,0.06708360946745562,0.018799999999999997
TREND_DOWN,change_pct,volatility_score,LOW,HIGH,992,40.32258064516129,15.92741935483871,43.75,27.82258064516129,0.0843881048387097,0.04685
TREND_UP,change_pct,relative_strength,HIGH,HIGH,1666,42.55702280912365,14.82593037214886,42.61704681872749,27.791116446578627,0.06506236494597843,0.0635
CHOPPY,relative_strength,liquidity_score,HIGH,LOW,288,43.40277777777778,15.625,40.97222222222222,27.77777777777778,-0.22278229166666666,-0.0901
TREND_UP,volatility_score,liquidity_score,HIGH,HIGH,1084,40.49815498154982,15.867158671586715,43.63468634686347,27.76752767527675,0.14991854243542438,0.09509999999999999
FLAT,intelligence_score,liquidity_score,HIGH,HIGH,105,36.19047619047619,18.095238095238095,45.714285714285715,27.61904761904762,0.46100285714285705,0.4048
TREND_UP,intelligence_score,momentum_score,LOW,HIGH,717,41.701534170153415,15.341701534170154,42.95676429567643,27.615062761506277,0.2024698744769874,0.0182
TREND_UP,change_pct,momentum_score,HIGH,HIGH,1696,42.62971698113208,15.035377358490564,42.33490566037736,27.594339622641513,0.06944245283018873,0.055099999999999996
FLAT,intelligence_score,trend_score,HIGH,HIGH,127,43.30708661417323,15.748031496062993,40.94488188976378,27.559055118110237,0.08095826771653544,0.212
LOW_VOL,change_pct,trend_score,LOW,HIGH,207,43.96135265700483,16.425120772946862,39.61352657004831,27.536231884057973,-0.40417198067632853,-0.074
TREND_UP,relative_strength,liquidity_score,LOW,LOW,772,38.082901554404145,17.2279792746114,44.689119170984455,27.461139896373055,0.3352400259067358,0.1749
TREND_DOWN,intelligence_score,volatility_score,HIGH,HIGH,1043,39.02205177372963,16.778523489932887,44.19942473633749,27.420901246404604,0.21859242569511025,0.1361
TREND_UP,trend_score,volatility_score,HIGH,HIGH,1248,43.58974358974359,16.185897435897438,40.22435897435898,27.403846153846157,-0.10815328525641026,-0.06795000000000001
LOW_VOL,intelligence_score,volatility_score,LOW,HIGH,219,32.42009132420091,20.091324200913242,47.48858447488584,27.397260273972602,0.403054794520548,0.3865
LOW_VOL,trend_score,liquidity_score,LOW,HIGH,230,32.608695652173914,20.0,47.391304347826086,27.391304347826086,0.504445652173913,0.38434999999999997
TREND_UP,intelligence_score,volatility_score,HIGH,HIGH,980,42.755102040816325,15.408163265306122,41.83673469387755,27.34693877551021,-0.0876987755102041,0.0195
LOW_VOL,change_pct,intelligence_score,HIGH,HIGH,246,43.49593495934959,16.260162601626014,40.243902439024396,27.235772357723576,0.11737195121951219,-0.01805
LOW_VOL,momentum_score,liquidity_score,HIGH,HIGH,250,40.0,16.400000000000002,43.6,27.200000000000003,0.3521448,0.0955
CHOPPY,trend_score,liquidity_score,HIGH,LOW,313,43.45047923322684,16.293929712460063,40.2555910543131,27.15654952076677,-0.359544089456869,-0.0336
CHOPPY,volatility_score,liquidity_score,HIGH,HIGH,409,45.2322738386308,18.09290953545232,36.674816625916876,27.139364303178482,-0.2702229828850856,-0.269
TREND_DOWN,momentum_score,volatility_score,HIGH,HIGH,1040,43.07692307692308,15.96153846153846,40.96153846153846,27.11538461538462,-0.01329278846153849,-0.05065
CHOPPY,intelligence_score,volatility_score,HIGH,HIGH,385,45.19480519480519,18.181818181818183,36.62337662337662,27.01298701298701,-0.4298267532467533,-0.2483
LOW_VOL,intelligence_score,momentum_score,HIGH,HIGH,274,43.06569343065693,16.05839416058394,40.87591240875913,27.00729927007299,0.13263722627737232,-0.0157
LOW_VOL,change_pct,relative_strength,LOW,LOW,367,37.05722070844686,17.983651226158038,44.95912806539509,26.975476839237057,0.11812724795640323,0.1743
CHOPPY,relative_strength,volatility_score,HIGH,HIGH,379,44.59102902374671,17.678100263852244,37.73087071240106,26.912928759894463,-0.2622577836411609,-0.1848
TREND_UP,change_pct,volatility_score,LOW,HIGH,1041,38.13640730067243,17.483189241114314,44.38040345821326,26.89721421709894,0.22241700288184438,0.1761
TREND_UP,relative_strength,volatility_score,HIGH,HIGH,976,42.00819672131148,15.573770491803279,42.41803278688525,26.84426229508197,0.06160686475409836,0.038400000000000004
LOW_VOL,momentum_score,volatility_score,HIGH,LOW,220,39.54545454545455,16.818181818181817,43.63636363636363,26.81818181818182,0.3561218181818182,0.0955
TREND_UP,intelligence_score,liquidity_score,HIGH,LOW,411,40.14598540145985,16.54501216545012,43.30900243309003,26.763990267639905,-0.09771849148418492,0.1293
TREND_UP,momentum_score,liquidity_score,LOW,LOW,804,39.30348258706468,17.039800995024876,43.656716417910445,26.61691542288557,0.30581380597014923,0.13635
LOW_VOL,relative_strength,momentum_score,HIGH,HIGH,351,39.88603988603989,16.80911680911681,43.3048433048433,26.495726495726498,0.20553333333333335,0.1447
LOW_VOL,relative_strength,liquidity_score,HIGH,LOW,204,41.17647058823529,16.176470588235293,42.64705882352941,26.470588235294112,0.031327941176470614,0.14625
LOW_VOL,momentum_score,liquidity_score,LOW,LOW,193,38.34196891191709,17.616580310880828,44.04145077720207,26.42487046632125,-0.027293264248704596,0.0734
LOW_VOL,change_pct,intelligence_score,HIGH,LOW,197,35.025380710659896,19.289340101522843,45.68527918781726,26.39593908629442,0.38693756345177677,0.3692
LOW_VOL,relative_strength,trend_score,HIGH,HIGH,254,42.125984251968504,15.748031496062993,42.125984251968504,26.37795275590551,0.15295748031496068,0.042550000000000004
LOW_VOL,volatility_score,liquidity_score,LOW,LOW,167,41.31736526946108,16.16766467065868,42.51497005988024,26.34730538922156,-0.24580359281437125,0.04
TREND_UP,change_pct,intelligence_score,LOW,LOW,1148,40.94076655052265,16.376306620209057,42.68292682926829,26.306620209059233,0.16065409407665504,0.0494
LOW_VOL,change_pct,liquidity_score,HIGH,HIGH,251,37.84860557768924,17.928286852589643,44.223107569721115,26.294820717131472,0.4128701195219123,0.2125
TREND_UP,momentum_score,volatility_score,HIGH,HIGH,904,41.26106194690266,16.261061946902654,42.47787610619469,26.216814159292035,0.05577002212389381,0.0589
TREND_DOWN,trend_score,volatility_score,HIGH,HIGH,1195,40.75313807531381,16.569037656903767,42.67782426778243,26.108786610878663,0.06453790794979081,0.0254
LOW_VOL,trend_score,momentum_score,LOW,HIGH,161,39.130434782608695,17.391304347826086,43.47826086956522,26.08695652173913,0.17520248447204972,0.1447
LOW_VOL,relative_strength,trend_score,HIGH,LOW,192,38.54166666666667,17.708333333333336,43.75,26.041666666666664,0.14832291666666667,0.1881
LOW_VOL,relative_strength,liquidity_score,HIGH,HIGH,242,40.082644628099175,16.94214876033058,42.97520661157025,26.033057851239672,0.2518111570247934,0.1094
CHOPPY,trend_score,volatility_score,LOW,HIGH,343,41.98250728862974,16.034985422740526,41.98250728862974,25.94752186588921,0.22392507288629743,-0.0585
LOW_VOL,intelligence_score,relative_strength,HIGH,LOW,189,42.857142857142854,16.93121693121693,40.21164021164021,25.925925925925924,-0.14095608465608464,-0.0417
TREND_UP,volatility_score,liquidity_score,LOW,LOW,652,43.711656441717786,17.791411042944784,38.49693251533742,25.920245398773,0.011450766871165674,-0.14855000000000002
CHOPPY,volatility_score,liquidity_score,HIGH,LOW,352,40.05681818181818,17.045454545454543,42.89772727272727,25.85227272727273,0.12574857954545457,0.148
TREND_UP,change_pct,liquidity_score,LOW,LOW,783,40.229885057471265,16.985951468710088,42.78416347381865,25.798212005108557,0.16611072796934864,0.0654
LOW_VOL,relative_strength,volatility_score,LOW,HIGH,221,35.294117647058826,19.457013574660635,45.248868778280546,25.791855203619907,0.27975022624434387,0.2135
LOW_VOL,intelligence_score,relative_strength,LOW,HIGH,194,36.08247422680412,19.072164948453608,44.84536082474227,25.773195876288664,0.2933360824742268,0.2479
LOW_VOL,change_pct,trend_score,HIGH,LOW,207,37.68115942028986,18.357487922705314,43.96135265700483,25.60386473429952,0.24303429951690822,0.2465
LOW_VOL,volatility_score,liquidity_score,HIGH,HIGH,223,39.46188340807175,17.48878923766816,43.04932735426009,25.56053811659193,0.07149372197309425,0.1396
CHOPPY,intelligence_score,volatility_score,LOW,HIGH,376,40.42553191489361,17.02127659574468,42.5531914893617,25.531914893617024,0.26389787234042555,0.08235
LOW_VOL,relative_strength,trend_score,LOW,HIGH,189,43.386243386243386,17.989417989417987,38.62433862433862,25.396825396825395,-0.35832116402116404,-0.0798
LOW_VOL,intelligence_score,liquidity_score,LOW,HIGH,154,30.519480519480517,22.07792207792208,47.4025974025974,25.324675324675326,0.5425831168831168,0.3945
CHOPPY,change_pct,volatility_score,LOW,HIGH,360,39.166666666666664,17.77777777777778,43.05555555555556,25.27777777777778,0.17620944444444436,0.1977
LOW_VOL,momentum_score,volatility_score,LOW,HIGH,219,36.5296803652968,19.17808219178082,44.29223744292237,25.11415525114155,0.19194200913242004,0.1699
LOW_VOL,change_pct,liquidity_score,HIGH,LOW,192,42.1875,17.1875,40.625,25.0,0.0076552083333333715,0.007599999999999999
LOW_VOL,intelligence_score,momentum_score,LOW,HIGH,168,35.714285714285715,19.642857142857142,44.642857142857146,25.0,0.3340446428571429,0.22465
LOW_VOL,change_pct,liquidity_score,LOW,LOW,193,36.787564766839374,19.170984455958546,44.04145077720207,24.870466321243526,-0.01197668393782381,0.1699
CHOPPY,trend_score,volatility_score,HIGH,HIGH,418,43.54066985645933,18.899521531100476,37.55980861244019,24.641148325358852,-0.34225837320574154,-0.0746
LOW_VOL,change_pct,trend_score,HIGH,HIGH,236,41.52542372881356,16.94915254237288,41.52542372881356,24.576271186440678,0.2321699152542373,0.007599999999999999
TREND_UP,relative_strength,liquidity_score,HIGH,LOW,802,42.14463840399002,17.581047381546135,40.27431421446384,24.56359102244389,-0.05393254364089776,-0.0589
LOW_VOL,relative_strength,volatility_score,HIGH,HIGH,220,42.27272727272727,17.727272727272727,40.0,24.545454545454547,-0.025791818181818145,0.05575
TREND_UP,intelligence_score,liquidity_score,LOW,LOW,1163,40.15477214101462,17.7128116938951,42.132416165090284,24.419604471195186,0.21987420464316423,0.0561
LOW_VOL,change_pct,momentum_score,HIGH,HIGH,381,40.94488188976378,17.322834645669293,41.732283464566926,24.409448818897637,0.20414645669291345,0.0383
LOW_VOL,change_pct,relative_strength,HIGH,HIGH,374,39.839572192513366,17.914438502673796,42.24598930481284,24.33155080213904,0.22535187165775405,0.127
TREND_UP,change_pct,liquidity_score,HIGH,LOW,791,40.07585335018963,17.825537294563844,42.09860935524652,24.273072060682683,0.10807420986093556,0.058
LOW_VOL,trend_score,volatility_score,HIGH,HIGH,227,43.61233480176212,19.383259911894275,37.00440528634361,24.229074889867842,-0.10382687224669607,-0.0798
LOW_VOL,trend_score,momentum_score,HIGH,HIGH,281,40.92526690391459,17.437722419928825,41.637010676156585,24.199288256227756,0.2286637010676157,0.0383
CHOPPY,relative_strength,volatility_score,LOW,HIGH,382,41.09947643979058,17.539267015706805,41.361256544502616,23.82198952879581,0.08674869109947642,-0.01335
TREND_UP,momentum_score,liquidity_score,HIGH,LOW,770,41.03896103896104,17.792207792207794,41.16883116883117,23.376623376623378,-0.039380389610389616,0.01845
CHOPPY,momentum_score,volatility_score,LOW,HIGH,361,39.612188365650965,18.559556786703602,41.82825484764543,23.26869806094183,0.20826897506925202,0.0587
LOW_VOL,momentum_score,volatility_score,HIGH,HIGH,222,40.99099099099099,18.01801801801802,40.99099099099099,22.972972972972972,0.06358243243243247,0.05575
LOW_VOL,change_pct,volatility_score,HIGH,HIGH,225,41.77777777777778,19.11111111111111,39.111111111111114,22.666666666666668,-0.026995999999999982,-0.0062
LOW_VOL,volatility_score,liquidity_score,HIGH,LOW,218,38.07339449541284,19.724770642201836,42.201834862385326,22.477064220183486,0.18443807339449547,0.0984
LOW_VOL,momentum_score,liquidity_score,HIGH,LOW,192,40.625,18.75,40.625,21.875,0.02305156250000001,0.0546
LOW_VOL,relative_strength,liquidity_score,LOW,LOW,181,37.569060773480665,20.441988950276244,41.988950276243095,21.546961325966848,-0.03995911602209946,0.017
FLAT,relative_strength,momentum_score,LOW,LOW,124,38.70967741935484,20.967741935483872,40.32258064516129,19.354838709677416,0.006341935483870962,0.10419999999999999
LOW_VOL,trend_score,liquidity_score,HIGH,LOW,176,40.909090909090914,22.15909090909091,36.93181818181818,18.750000000000004,-0.2567681818181818,-0.0091
FLAT,intelligence_score,trend_score,LOW,LOW,108,38.88888888888889,21.296296296296298,39.81481481481482,18.51851851851852,-0.04978333333333332,0.036750000000000005
FLAT,change_pct,momentum_score,LOW,LOW,125,39.2,21.6,39.2,17.6,-0.028430400000000015,0.0717
FLAT,change_pct,relative_strength,LOW,LOW,143,38.46153846153847,23.776223776223777,37.76223776223776,14.685314685314687,-0.11037622377622372,0.0717
