scenario,factor_a,factor_b,state_a,state_b,qualifying_episodes,total_observations,dominant_outcome,dominant_consistency_pct,episodes_with_positive_uplift,episodes_with_positive_mean_return,mean_probability_uplift_pct,median_probability_uplift_pct,mean_return_5d,median_return_5d,min_episode_dominant_probability_pct,max_episode_dominant_probability_pct,decision,repeatability_score
FLAT,intelligence_score,trend_score,HIGH,HIGH,1,48,DOWN,100.0,1,0,34.5,34.5,-0.9539625000000002,-0.9981,62.5,62.5,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,trend_score,momentum_score,HIGH,HIGH,1,48,DOWN,100.0,1,0,34.5,34.5,-1.24560625,-0.9981,62.5,62.5,INSUFFICIENT_EPISODES,0.1111111111111111
TREND_UP,change_pct,relative_strength,LOW,HIGH,2,47,UP,50.0,2,0,17.61033156474717,17.61033156474717,-1.1785014492753625,-1.3820000000000001,47.82608695652174,70.83333333333334,INSUFFICIENT_EPISODES,0.1111111111111111
HIGH_VOL,intelligence_score,liquidity_score,LOW,LOW,1,46,UP,100.0,1,1,36.231884057971016,36.231884057971016,2.0470065217391307,1.99195,69.56521739130434,69.56521739130434,INSUFFICIENT_EPISODES,0.1111111111111111
LOW_VOL,change_pct,momentum_score,HIGH,LOW,1,46,UP,100.0,1,1,3.838621229925576,3.838621229925576,0.4512869565217391,0.37785,43.47826086956522,43.47826086956522,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,intelligence_score,momentum_score,LOW,LOW,2,45,DOWN,50.0,2,1,23.245792426367462,23.245792426367462,-0.7460375494071146,-0.9404250000000001,50.0,65.21739130434783,INSUFFICIENT_EPISODES,0.1111111111111111
HIGH_VOL,momentum_score,liquidity_score,LOW,HIGH,1,45,UP,100.0,1,1,42.22222222222222,42.22222222222222,2.5448866666666663,2.6316,75.55555555555556,75.55555555555556,INSUFFICIENT_EPISODES,0.1111111111111111
LOW_VOL,change_pct,relative_strength,HIGH,LOW,1,45,DOWN,100.0,1,0,1.3963963963963988,1.3963963963963988,-0.015546666666666643,-0.086,46.666666666666664,46.666666666666664,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,relative_strength,trend_score,HIGH,HIGH,1,44,DOWN,100.0,1,0,33.36363636363636,33.36363636363636,-1.065768181818182,-0.9981,61.36363636363637,61.36363636363637,INSUFFICIENT_EPISODES,0.1111111111111111
HIGH_VOL,relative_strength,liquidity_score,HIGH,LOW,1,44,UP,100.0,1,1,30.303030303030305,30.303030303030305,2.357359090909091,2.48985,63.63636363636363,63.63636363636363,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,trend_score,volatility_score,HIGH,HIGH,1,43,DOWN,100.0,1,0,32.46511627906976,32.46511627906976,-1.1839558139534885,-1.819,60.46511627906976,60.46511627906976,INSUFFICIENT_EPISODES,0.1111111111111111
HIGH_VOL,intelligence_score,momentum_score,LOW,HIGH,1,43,UP,100.0,1,1,29.457364341085274,29.457364341085274,1.3897441860465114,1.3394,62.7906976744186,62.7906976744186,INSUFFICIENT_EPISODES,0.1111111111111111
HIGH_VOL,trend_score,volatility_score,LOW,LOW,1,43,UP,100.0,1,1,31.782945736434115,31.782945736434115,1.163406976744186,1.3392,65.11627906976744,65.11627906976744,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,change_pct,trend_score,HIGH,HIGH,1,42,DOWN,100.0,1,0,33.904761904761905,33.904761904761905,-1.0870833333333334,-0.9981,61.904761904761905,61.904761904761905,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,intelligence_score,relative_strength,LOW,LOW,2,42,DOWN,50.0,2,0,27.00073313782991,27.00073313782991,-1.0285825,-0.95305,50.0,72.72727272727273,INSUFFICIENT_EPISODES,0.1111111111111111
HIGH_VOL,trend_score,momentum_score,HIGH,LOW,1,42,UP,100.0,1,1,45.23809523809524,45.23809523809524,3.5179404761904762,3.04515,78.57142857142857,78.57142857142857,INSUFFICIENT_EPISODES,0.1111111111111111
LOW_VOL,intelligence_score,relative_strength,HIGH,LOW,1,42,UP,100.0,1,1,10.36036036036036,10.36036036036036,1.2413761904761904,0.36324999999999996,50.0,50.0,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,trend_score,momentum_score,LOW,LOW,2,40,DOWN,50.0,2,0,25.637096774193548,25.637096774193548,-1.0567274999999998,-1.078525,45.0,75.0,INSUFFICIENT_EPISODES,0.1111111111111111
HIGH_VOL,intelligence_score,relative_strength,LOW,LOW,1,40,UP,100.0,1,1,44.16666666666667,44.16666666666667,2.356595,2.28245,77.5,77.5,INSUFFICIENT_EPISODES,0.1111111111111111
LOW_VOL,intelligence_score,momentum_score,HIGH,LOW,1,39,UP,100.0,1,1,19.334719334719335,19.334719334719335,1.2611512820512818,0.7293,58.97435897435898,58.97435897435898,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,momentum_score,volatility_score,HIGH,HIGH,1,37,DOWN,100.0,1,0,36.86486486486486,36.86486486486486,-1.2730756756756756,-1.0735,64.86486486486487,64.86486486486487,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,relative_strength,volatility_score,HIGH,HIGH,1,37,DOWN,100.0,1,0,31.45945945945946,31.45945945945946,-1.0759297297297297,-0.9838,59.45945945945946,59.45945945945946,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,volatility_score,liquidity_score,HIGH,LOW,1,37,DOWN,100.0,1,0,34.162162162162154,34.162162162162154,-1.296375675675676,-1.4557,62.16216216216216,62.16216216216216,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,change_pct,volatility_score,HIGH,HIGH,1,35,DOWN,100.0,1,0,31.999999999999996,31.999999999999996,-1.1020885714285715,-0.9838,60.0,60.0,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,intelligence_score,liquidity_score,HIGH,HIGH,1,35,DOWN,100.0,1,0,26.285714285714278,26.285714285714278,-0.4682542857142856,-0.7583,54.285714285714285,54.285714285714285,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,intelligence_score,liquidity_score,LOW,LOW,1,35,DOWN,100.0,1,0,29.14285714285714,29.14285714285714,-1.1582228571428568,-1.3795,57.14285714285714,57.14285714285714,INSUFFICIENT_EPISODES,0.1111111111111111
HIGH_VOL,intelligence_score,trend_score,LOW,HIGH,1,35,UP,100.0,1,1,40.952380952380956,40.952380952380956,2.575957142857143,2.9443,74.28571428571429,74.28571428571429,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,intelligence_score,momentum_score,HIGH,HIGH,1,34,DOWN,100.0,1,0,36.705882352941174,36.705882352941174,-1.1930264705882354,-0.97845,64.70588235294117,64.70588235294117,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,trend_score,liquidity_score,HIGH,LOW,1,34,DOWN,100.0,1,0,33.76470588235294,33.76470588235294,-1.2262382352941175,-1.39365,61.76470588235294,61.76470588235294,INSUFFICIENT_EPISODES,0.1111111111111111
HIGH_VOL,change_pct,intelligence_score,HIGH,LOW,1,34,UP,100.0,1,1,31.37254901960785,31.37254901960785,1.2226411764705882,1.3852,64.70588235294117,64.70588235294117,INSUFFICIENT_EPISODES,0.1111111111111111
HIGH_VOL,change_pct,intelligence_score,LOW,LOW,1,34,UP,100.0,1,1,40.196078431372555,40.196078431372555,2.514973529411765,2.8034,73.52941176470588,73.52941176470588,INSUFFICIENT_EPISODES,0.1111111111111111
LOW_VOL,change_pct,intelligence_score,LOW,HIGH,1,34,UP,100.0,1,1,19.183889772125067,19.183889772125067,1.1641205882352939,0.6124,58.82352941176471,58.82352941176471,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,trend_score,liquidity_score,HIGH,HIGH,1,33,DOWN,100.0,1,0,26.54545454545454,26.54545454545454,-0.5581151515151515,-0.7583,54.54545454545454,54.54545454545454,INSUFFICIENT_EPISODES,0.1111111111111111
HIGH_VOL,intelligence_score,trend_score,LOW,LOW,1,33,UP,100.0,1,1,30.303030303030305,30.303030303030305,1.1188,1.3394,63.63636363636363,63.63636363636363,INSUFFICIENT_EPISODES,0.1111111111111111
HIGH_VOL,relative_strength,liquidity_score,LOW,LOW,1,33,UP,100.0,1,1,48.48484848484849,48.48484848484849,2.9036363636363633,2.518,81.81818181818183,81.81818181818183,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,momentum_score,liquidity_score,HIGH,LOW,1,32,DOWN,100.0,1,0,34.5,34.5,-1.13453125,-1.20255,62.5,62.5,INSUFFICIENT_EPISODES,0.1111111111111111
HIGH_VOL,intelligence_score,momentum_score,HIGH,LOW,1,32,UP,100.0,1,1,44.79166666666667,44.79166666666667,3.287809375,2.8035,78.125,78.125,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,intelligence_score,relative_strength,HIGH,HIGH,1,31,DOWN,100.0,1,0,36.51612903225806,36.51612903225806,-1.0567322580645162,-0.9838,64.51612903225806,64.51612903225806,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,relative_strength,liquidity_score,HIGH,LOW,1,31,DOWN,100.0,1,0,30.06451612903226,30.06451612903226,-0.9712096774193548,-1.0735,58.06451612903226,58.06451612903226,INSUFFICIENT_EPISODES,0.1111111111111111
HIGH_VOL,intelligence_score,liquidity_score,HIGH,LOW,1,31,UP,100.0,1,1,40.86021505376344,40.86021505376344,3.3994032258064513,2.9697,74.19354838709677,74.19354838709677,INSUFFICIENT_EPISODES,0.1111111111111111
LOW_VOL,change_pct,relative_strength,LOW,HIGH,1,31,UP,100.0,1,1,18.424876489392624,18.424876489392624,0.7205258064516128,0.9425,58.06451612903226,58.06451612903226,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,change_pct,intelligence_score,HIGH,HIGH,1,30,DOWN,100.0,1,0,35.33333333333333,35.33333333333333,-1.0313233333333334,-0.97845,63.33333333333333,63.33333333333333,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,change_pct,liquidity_score,HIGH,LOW,1,30,DOWN,100.0,1,0,31.999999999999996,31.999999999999996,-1.0230066666666666,-1.20255,60.0,60.0,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,intelligence_score,volatility_score,HIGH,HIGH,1,30,DOWN,100.0,1,0,45.33333333333333,45.33333333333333,-1.6416900000000003,-2.0916,73.33333333333333,73.33333333333333,INSUFFICIENT_EPISODES,0.1111111111111111
HIGH_VOL,change_pct,momentum_score,LOW,HIGH,1,30,UP,100.0,1,1,50.0,50.0,3.923493333333333,3.9269,83.33333333333334,83.33333333333334,INSUFFICIENT_EPISODES,0.1111111111111111
HIGH_VOL,change_pct,trend_score,HIGH,LOW,1,30,UP,100.0,1,1,30.0,30.0,1.2246,1.27,63.33333333333333,63.33333333333333,INSUFFICIENT_EPISODES,0.1111111111111111
HIGH_VOL,trend_score,momentum_score,LOW,HIGH,1,30,UP,100.0,1,1,26.666666666666668,26.666666666666668,1.262023333333333,1.0855000000000001,60.0,60.0,INSUFFICIENT_EPISODES,0.1111111111111111
LOW_VOL,relative_strength,momentum_score,LOW,HIGH,1,30,DOWN,100.0,1,0,11.396396396396396,11.396396396396396,-0.28748000000000007,-0.77655,56.666666666666664,56.666666666666664,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,change_pct,volatility_score,LOW,HIGH,1,28,DOWN,100.0,1,0,39.85714285714286,39.85714285714286,-1.2032964285714285,-1.866,67.85714285714286,67.85714285714286,INSUFFICIENT_EPISODES,0.1111111111111111
HIGH_VOL,intelligence_score,relative_strength,LOW,HIGH,1,28,UP,100.0,1,1,23.809523809523807,23.809523809523807,1.1719678571428571,1.0631,57.14285714285714,57.14285714285714,INSUFFICIENT_EPISODES,0.1111111111111111
CHOPPY,intelligence_score,trend_score,HIGH,LOW,1,27,DOWN,100.0,1,0,5.516346965858365,5.516346965858365,-0.5403074074074073,-0.9856,51.85185185185185,51.85185185185185,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,momentum_score,liquidity_score,HIGH,HIGH,1,27,DOWN,100.0,1,0,31.259259259259252,31.259259259259252,-0.8762592592592592,-0.7281,59.25925925925925,59.25925925925925,INSUFFICIENT_EPISODES,0.1111111111111111
HIGH_VOL,trend_score,liquidity_score,LOW,HIGH,1,27,UP,100.0,1,1,33.33333333333333,33.33333333333333,1.4325666666666665,1.3392,66.66666666666666,66.66666666666666,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,intelligence_score,relative_strength,LOW,HIGH,1,26,DOWN,100.0,1,0,21.999999999999996,21.999999999999996,-0.48907692307692313,-0.4952,50.0,50.0,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,momentum_score,volatility_score,LOW,HIGH,1,26,DOWN,100.0,1,0,33.53846153846154,33.53846153846154,-0.9677538461538463,-1.866,61.53846153846154,61.53846153846154,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,relative_strength,liquidity_score,HIGH,HIGH,1,26,DOWN,100.0,1,0,29.692307692307686,29.692307692307686,-0.5910461538461539,-0.7276,57.692307692307686,57.692307692307686,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,relative_strength,volatility_score,LOW,HIGH,1,26,DOWN,100.0,1,0,41.230769230769226,41.230769230769226,-1.2483076923076921,-2.0451,69.23076923076923,69.23076923076923,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,volatility_score,liquidity_score,HIGH,HIGH,1,26,DOWN,100.0,1,0,37.38461538461538,37.38461538461538,-0.9345961538461539,-1.95435,65.38461538461539,65.38461538461539,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,change_pct,intelligence_score,HIGH,LOW,1,25,DOWN,100.0,1,0,24.0,24.0,-0.531948,-0.7271,52.0,52.0,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,change_pct,liquidity_score,HIGH,HIGH,1,25,DOWN,100.0,1,0,28.000000000000004,28.000000000000004,-0.5419280000000001,-0.7271,56.00000000000001,56.00000000000001,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,change_pct,trend_score,LOW,HIGH,1,25,DOWN,100.0,1,0,24.0,24.0,-0.5780960000000002,-0.5856,52.0,52.0,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,intelligence_score,momentum_score,LOW,HIGH,1,25,DOWN,100.0,1,0,28.000000000000004,28.000000000000004,-0.776044,-0.7281,56.00000000000001,56.00000000000001,INSUFFICIENT_EPISODES,0.1111111111111111
HIGH_VOL,intelligence_score,momentum_score,LOW,LOW,1,25,UP,100.0,1,1,46.66666666666667,46.66666666666667,2.692796,2.6316,80.0,80.0,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,trend_score,volatility_score,HIGH,LOW,1,24,DOWN,100.0,1,0,26.16666666666666,26.16666666666666,-0.38332499999999997,-0.7153499999999999,54.166666666666664,54.166666666666664,INSUFFICIENT_EPISODES,0.1111111111111111
HIGH_VOL,relative_strength,trend_score,LOW,LOW,1,24,UP,100.0,1,1,37.50000000000001,37.50000000000001,1.7653583333333334,1.8415,70.83333333333334,70.83333333333334,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,change_pct,liquidity_score,LOW,HIGH,1,23,DOWN,100.0,1,0,32.869565217391305,32.869565217391305,-0.7837695652173914,-1.9048,60.86956521739131,60.86956521739131,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,relative_strength,trend_score,LOW,HIGH,1,23,DOWN,100.0,1,0,24.173913043478258,24.173913043478258,-0.5746130434782609,-0.5856,52.17391304347826,52.17391304347826,INSUFFICIENT_EPISODES,0.1111111111111111
HIGH_VOL,change_pct,liquidity_score,LOW,LOW,1,23,UP,100.0,1,1,44.92753623188406,44.92753623188406,3.9792913043478264,3.5285,78.26086956521739,78.26086956521739,INSUFFICIENT_EPISODES,0.1111111111111111
HIGH_VOL,change_pct,relative_strength,LOW,HIGH,1,23,UP,100.0,1,1,44.92753623188406,44.92753623188406,3.881513043478261,4.5414,78.26086956521739,78.26086956521739,INSUFFICIENT_EPISODES,0.1111111111111111
TREND_DOWN,change_pct,momentum_score,LOW,HIGH,1,23,UP,100.0,1,1,14.40412887081639,14.40412887081639,1.3929521739130435,0.69,52.17391304347826,52.17391304347826,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,momentum_score,volatility_score,HIGH,LOW,1,22,DOWN,100.0,1,0,26.54545454545454,26.54545454545454,-0.5845545454545453,-0.7153499999999999,54.54545454545454,54.54545454545454,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,relative_strength,liquidity_score,LOW,HIGH,1,22,DOWN,100.0,1,0,31.09090909090909,31.09090909090909,-0.7367136363636365,-2.041,59.09090909090909,59.09090909090909,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,volatility_score,liquidity_score,LOW,HIGH,1,22,DOWN,100.0,1,0,21.999999999999996,21.999999999999996,-0.3307,-0.42319999999999997,50.0,50.0,INSUFFICIENT_EPISODES,0.1111111111111111
HIGH_VOL,intelligence_score,liquidity_score,LOW,HIGH,1,22,UP,100.0,1,1,34.848484848484844,34.848484848484844,1.4962090909090906,1.8062,68.18181818181817,68.18181818181817,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,momentum_score,liquidity_score,LOW,HIGH,1,21,DOWN,100.0,1,0,29.14285714285714,29.14285714285714,-0.376947619047619,-1.819,57.14285714285714,57.14285714285714,INSUFFICIENT_EPISODES,0.1111111111111111
HIGH_VOL,relative_strength,trend_score,HIGH,LOW,1,21,UP,100.0,1,1,28.571428571428577,28.571428571428577,0.9651619047619048,0.9702,61.904761904761905,61.904761904761905,INSUFFICIENT_EPISODES,0.1111111111111111
CHOPPY,change_pct,momentum_score,HIGH,LOW,1,20,UP,100.0,1,1,11.902356902356908,11.902356902356908,0.737125,0.71455,55.00000000000001,55.00000000000001,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,change_pct,intelligence_score,LOW,HIGH,1,20,DOWN,100.0,1,0,31.999999999999996,31.999999999999996,-0.6410799999999999,-1.4684,60.0,60.0,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,change_pct,liquidity_score,LOW,LOW,1,20,DOWN,100.0,1,0,41.99999999999999,41.99999999999999,-1.861,-1.71935,70.0,70.0,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,change_pct,volatility_score,HIGH,LOW,1,20,DOWN,100.0,1,0,27.0,27.0,-0.283265,-0.7153499999999999,55.00000000000001,55.00000000000001,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,intelligence_score,volatility_score,HIGH,LOW,1,20,DOWN,100.0,1,1,17.0,17.0,0.27447000000000005,0.09955,45.0,45.0,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,relative_strength,volatility_score,HIGH,LOW,1,20,DOWN,100.0,1,0,27.0,27.0,-0.283265,-0.7153499999999999,55.00000000000001,55.00000000000001,INSUFFICIENT_EPISODES,0.1111111111111111
FLAT,trend_score,volatility_score,LOW,HIGH,1,20,DOWN,100.0,1,0,41.99999999999999,41.99999999999999,-1.067765,-1.4526,70.0,70.0,INSUFFICIENT_EPISODES,0.1111111111111111
LOW_VOL,change_pct,momentum_score,HIGH,HIGH,2,175,DOWN,50.0,1,1,2.8501442722562524,2.8501442722562524,0.14726964956195238,0.196,44.680851063829785,50.0,INSUFFICIENT_EPISODES,0.05555555555555555
LOW_VOL,change_pct,intelligence_score,HIGH,LOW,2,148,UP,50.0,1,2,5.085976964126199,5.085976964126199,0.06806390086206891,-0.22595,37.93103448275862,50.0,INSUFFICIENT_EPISODES,0.05555555555555555
LOW_VOL,intelligence_score,momentum_score,LOW,HIGH,2,104,DOWN,50.0,1,1,3.8430520736746905,3.8430520736746905,0.18839562499999996,0.39985000000000004,42.5,54.166666666666664,INSUFFICIENT_EPISODES,0.05555555555555555
FLAT,relative_strength,momentum_score,HIGH,HIGH,2,77,UP,50.0,1,1,13.512609751541188,13.512609751541188,-0.061430227987421315,-0.11085,50.0,58.490566037735846,INSUFFICIENT_EPISODES,0.05555555555555555
FLAT,change_pct,momentum_score,HIGH,HIGH,2,75,UP,50.0,1,1,12.988062518626442,12.988062518626442,-0.08649042642140464,-0.19874999999999995,47.82608695652174,59.61538461538461,INSUFFICIENT_EPISODES,0.05555555555555555
LOW_VOL,change_pct,volatility_score,HIGH,HIGH,1,122,DOWN,100.0,0,1,-6.745680106335844,-6.745680106335844,0.21640081967213115,0.0535,38.52459016393443,38.52459016393443,INSUFFICIENT_EPISODES,0.0
LOW_VOL,change_pct,intelligence_score,HIGH,HIGH,1,71,DOWN,100.0,0,1,-3.0167491435097062,-3.0167491435097062,0.9249338028169014,0.1018,42.25352112676056,42.25352112676056,INSUFFICIENT_EPISODES,0.0
LOW_VOL,intelligence_score,volatility_score,HIGH,HIGH,1,71,DOWN,100.0,0,1,-0.199847735059,-0.199847735059,0.31039154929577456,-0.0417,45.07042253521127,45.07042253521127,INSUFFICIENT_EPISODES,0.0
LOW_VOL,trend_score,liquidity_score,HIGH,LOW,1,69,UP,100.0,0,0,-3.4077555816686256,-3.4077555816686256,-0.10589420289855075,-0.0062,36.231884057971016,36.231884057971016,INSUFFICIENT_EPISODES,0.0
TREND_UP,intelligence_score,trend_score,HIGH,HIGH,8,1191,DOWN,62.5,8,3,12.429369118219219,9.619364959783752,-0.41401797272021335,-0.33915,45.04504504504504,69.89247311827957,NOT_REPEATABLE,0.5555555555555556
TREND_UP,change_pct,relative_strength,HIGH,HIGH,9,1077,DOWN,55.55555555555556,9,5,13.061489254264094,5.698302469135802,0.5356114651514684,-0.18265,42.64705882352941,95.23809523809523,NOT_REPEATABLE,0.5555555555555556
TREND_UP,intelligence_score,liquidity_score,HIGH,HIGH,8,1043,DOWN,62.5,8,3,12.531509211690459,6.993122269146868,-0.39364932418216225,-0.2469,45.05494505494506,73.52941176470588,NOT_REPEATABLE,0.5555555555555556
TREND_UP,intelligence_score,momentum_score,HIGH,HIGH,8,1020,DOWN,62.5,8,3,10.730567087081432,7.03496783166676,-0.3267440604251744,-0.10575000000000001,45.36082474226804,70.06802721088435,NOT_REPEATABLE,0.5555555555555556
TREND_UP,momentum_score,liquidity_score,HIGH,HIGH,9,959,DOWN,55.55555555555556,9,6,13.117310509023792,5.079365079365078,0.4422516678614862,0.2249,42.857142857142854,90.0,NOT_REPEATABLE,0.5555555555555556
TREND_UP,change_pct,volatility_score,HIGH,LOW,8,944,DOWN,62.5,8,4,14.546331385045274,7.0207689767239785,0.42935178369531907,-0.28795,44.26229508196721,92.3076923076923,NOT_REPEATABLE,0.5555555555555556
TREND_UP,trend_score,liquidity_score,HIGH,HIGH,8,937,DOWN,62.5,8,3,13.32626356778748,9.454869487467956,-0.36874850615722843,-0.507225,45.55555555555556,73.52941176470588,NOT_REPEATABLE,0.5555555555555556
TREND_DOWN,volatility_score,liquidity_score,LOW,LOW,8,818,DOWN,62.5,8,4,23.50774685700025,25.44772442041635,0.20894016713772845,-0.550575,47.88732394366197,82.95454545454545,NOT_REPEATABLE,0.5555555555555556
TREND_DOWN,momentum_score,liquidity_score,HIGH,HIGH,8,769,DOWN,62.5,8,5,13.380896172025343,16.868460397048743,0.2353698797077698,-0.14654999999999999,33.33333333333333,60.95890410958904,NOT_REPEATABLE,0.5555555555555556
TREND_DOWN,trend_score,momentum_score,HIGH,HIGH,8,711,DOWN,62.5,8,5,14.585644169565349,14.605623062439719,0.08055094386541534,-0.24125000000000002,38.46153846153847,63.55140186915887,NOT_REPEATABLE,0.5555555555555556
TREND_UP,relative_strength,momentum_score,LOW,LOW,9,709,UP,55.55555555555556,9,5,10.506274416390745,7.388305795441824,0.48974822615787567,0.264,43.20987654320987,85.0,NOT_REPEATABLE,0.5555555555555556
TREND_DOWN,intelligence_score,momentum_score,HIGH,HIGH,8,684,DOWN,62.5,8,4,15.12016907316126,15.04660824850024,0.06507053005021685,-0.32842499999999997,45.45454545454545,63.366336633663366,NOT_REPEATABLE,0.5555555555555556
TREND_UP,relative_strength,trend_score,LOW,HIGH,8,684,DOWN,62.5,8,3,10.476522402348095,8.138895722198335,-0.3500124208341622,-0.2385,42.47787610619469,64.86486486486487,NOT_REPEATABLE,0.5555555555555556
TREND_UP,intelligence_score,volatility_score,LOW,LOW,9,679,UP,55.55555555555556,9,5,15.514240527285162,13.619193236497734,0.7528383082341981,0.4951,42.281879194630875,92.3076923076923,NOT_REPEATABLE,0.5555555555555556
TREND_DOWN,change_pct,trend_score,HIGH,HIGH,8,674,DOWN,62.5,8,5,14.075410415513677,12.589198100405607,0.1268302073891141,0.12985,38.88888888888889,65.13761467889908,NOT_REPEATABLE,0.5555555555555556
TREND_UP,intelligence_score,relative_strength,HIGH,LOW,8,583,DOWN,62.5,8,3,14.093160797037667,8.261918247899555,-0.6379568065221339,-0.16720000000000002,44.0,87.5,NOT_REPEATABLE,0.5555555555555556
TREND_UP,trend_score,liquidity_score,HIGH,LOW,8,582,DOWN,62.5,8,3,9.303276677081946,7.741314725226492,-0.4088725449443475,-0.280225,43.75,60.46511627906976,NOT_REPEATABLE,0.5555555555555556
TREND_UP,trend_score,liquidity_score,LOW,HIGH,9,577,DOWN,55.55555555555556,9,6,15.598438838595639,8.37606837606838,0.8399980010640282,0.03275,46.15384615384615,92.3076923076923,NOT_REPEATABLE,0.5555555555555556
TREND_UP,trend_score,volatility_score,LOW,LOW,9,571,UP,55.55555555555556,9,6,18.544183200263817,19.35319377348363,1.1918465532945133,0.4951,44.89795918367347,90.47619047619048,NOT_REPEATABLE,0.5555555555555556
TREND_DOWN,intelligence_score,momentum_score,LOW,HIGH,8,514,UP,62.5,8,5,20.460616527959786,19.700318409615573,0.5112923502964817,0.3323,42.10526315789473,83.60655737704919,NOT_REPEATABLE,0.5555555555555556
TREND_DOWN,intelligence_score,trend_score,LOW,HIGH,8,352,UP,62.5,8,5,17.770401822195538,22.815006101410077,-0.03751642592130433,0.1311,44.44444444444444,70.27027027027027,NOT_REPEATABLE,0.5555555555555556
TREND_UP,intelligence_score,momentum_score,HIGH,LOW,8,307,DOWN,62.5,8,4,16.098470705009255,14.213299653939865,-0.5753881144718644,-0.38770000000000004,44.0,90.0,NOT_REPEATABLE,0.5555555555555556
TREND_UP,relative_strength,momentum_score,HIGH,HIGH,9,1081,DOWN,55.55555555555556,8,5,12.616811712471339,3.765321109376746,0.3673883422223217,-0.1919,43.037974683544306,95.0,NOT_REPEATABLE,0.49382716049382713
TREND_UP,intelligence_score,trend_score,LOW,LOW,9,731,UP,55.55555555555556,8,7,12.959000373750138,5.221608609459078,1.2319154192142856,0.43989999999999996,39.21568627450981,92.5,NOT_REPEATABLE,0.49382716049382713
TREND_UP,intelligence_score,liquidity_score,LOW,HIGH,9,468,DOWN,55.55555555555556,8,6,15.143108926257135,11.08968662497275,0.9605424974337535,0.23650000000000002,42.10526315789473,95.65217391304348,NOT_REPEATABLE,0.49382716049382713
TREND_DOWN,change_pct,momentum_score,LOW,LOW,8,1978,UP,62.5,7,5,14.341032210201135,14.487792207104327,0.408410858970784,0.27225,43.75,68.15286624203821,NOT_REPEATABLE,0.48611111111111116
TREND_DOWN,intelligence_score,trend_score,LOW,LOW,8,1954,UP,62.5,7,5,17.72458584755948,18.5950276528231,0.5623714836184439,0.19979999999999998,41.75257731958763,80.80000000000001,NOT_REPEATABLE,0.48611111111111116
TREND_DOWN,intelligence_score,momentum_score,LOW,LOW,8,1792,UP,62.5,7,5,16.913547845642086,17.063738468507083,0.40047828774928945,0.26225,42.28855721393035,75.0,NOT_REPEATABLE,0.48611111111111116
TREND_DOWN,trend_score,momentum_score,LOW,LOW,8,1673,UP,62.5,7,5,16.12637089358145,17.410810083503364,0.522214065328129,0.223575,41.62162162162162,75.28089887640449,NOT_REPEATABLE,0.48611111111111116
TREND_DOWN,momentum_score,volatility_score,LOW,LOW,8,1637,UP,62.5,7,5,11.386370761122926,13.61408372378593,0.31337622327954484,-0.013625000000000005,41.66666666666667,70.52631578947368,NOT_REPEATABLE,0.48611111111111116
