trade_date,index_name,sector,scenario,scenario_id,fingerprint,change_pct,intelligence_score,relative_strength,trend_score,momentum_score,volatility_score,liquidity_score,return_5d,direction_5d
2026-02-20,JSWSTEEL.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,0.6,57.39,0.14,80.0,51.86,84.93,70.0,2.3386,UP
2026-02-20,KOTAKBANK.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,1.19,63.97,0.73,80.0,54.12,85.0,100.0,-1.4596,DOWN
2026-02-20,LT.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,2.34,66.68,1.88,100.0,64.42,87.09,80.0,-2.3353,DOWN
2026-02-20,M&M.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,-0.55,55.38,-1.01,70.0,43.79,83.13,80.0,-0.4512,FLAT
2026-02-20,MARUTI.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,0.5,49.06,0.04,70.0,49.98,85.26,40.0,-0.8012,DOWN
2026-02-20,NESTLEIND.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,1.2,52.86,0.74,50.0,55.77,87.78,70.0,-0.1623,FLAT
2026-02-20,NTPC.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,2.68,70.02,2.22,100.0,63.34,84.54,100.0,2.3998,UP
2026-02-20,ONGC.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,1.46,66.43,1.0,100.0,60.49,70.65,100.0,0.3768,FLAT
2026-02-20,POWERGRID.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,1.46,67.18,1.0,100.0,57.15,77.73,100.0,-0.1004,FLAT
2026-02-20,RELIANCE.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,0.7,61.85,0.24,70.0,52.39,86.63,100.0,-1.7965,DOWN
2026-02-20,SBILIFE.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,1.81,64.05,1.35,100.0,60.55,88.33,70.0,-2.0577,DOWN
2026-02-20,SBIN.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,0.86,66.55,0.4,100.0,55.62,76.74,100.0,-1.1841,DOWN
2026-02-20,SHRIRAMFIN.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,0.44,63.39,-0.02,100.0,50.65,76.28,90.0,1.8975,UP
2026-02-20,SUNPHARMA.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,0.64,64.19,0.18,100.0,53.8,86.99,80.0,0.7307,UP
2026-02-20,TATACONSUM.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,-0.37,60.4,-0.83,100.0,50.03,81.95,70.0,-1.3147,DOWN
2026-02-20,TATASTEEL.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,1.44,67.74,0.98,100.0,60.0,77.71,100.0,1.9054,UP
2026-02-20,TCS.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,0.31,51.36,-0.15,50.0,49.12,77.66,80.0,-1.8167,DOWN
2026-02-20,TECHM.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,-1.51,49.47,-1.97,50.0,36.4,80.95,80.0,-6.8021,DOWN
2026-02-20,TRENT.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,0.57,56.06,0.11,80.0,48.79,81.4,70.0,-4.6808,DOWN
2026-02-20,ULTRACEMCO.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,0.61,49.77,0.15,70.0,50.26,88.43,40.0,-0.6972,DOWN
2026-02-23,ADANIENT.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,1.4,55.21,0.85,80.0,54.62,70.58,70.0,-3.0306,DOWN
2026-02-23,ADANIPORTS.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,2.93,59.83,2.38,80.0,62.53,74.26,80.0,-5.4956,DOWN
2026-02-23,APOLLOHOSP.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,1.02,56.91,0.47,100.0,55.72,88.34,40.0,1.2804,UP
2026-02-23,ASIANPAINT.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,0.07,54.76,-0.48,70.0,50.79,83.01,70.0,-5.0459,DOWN
2026-02-23,AXISBANK.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,1.34,65.69,0.79,100.0,57.28,80.36,90.0,-1.0384,DOWN
2026-02-23,BAJAJ-AUTO.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,1.0,56.75,0.45,100.0,54.51,88.77,40.0,-1.3074,DOWN
2026-02-23,BAJAJFINSV.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,-0.34,61.1,-0.89,100.0,48.4,87.08,70.0,-5.347,DOWN
2026-02-23,BAJFINANCE.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,0.08,64.3,-0.47,100.0,52.23,79.29,90.0,-5.1164,DOWN
2026-02-23,BEL.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,-0.32,64.57,-0.87,100.0,47.24,75.61,100.0,3.2291,UP
2026-02-23,BHARTIARTL.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,1.01,60.35,0.46,70.0,52.0,89.31,90.0,-6.2134,DOWN
2026-02-23,BPCL.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,1.58,59.87,1.03,70.0,53.45,84.86,90.0,0.7256,UP
2026-02-23,BRITANNIA.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,0.39,55.68,-0.16,100.0,51.3,87.08,40.0,-2.6705,DOWN
2026-02-23,CIPLA.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,-1.09,54.74,-1.64,70.0,42.93,90.79,70.0,1.8922,UP
2026-02-23,COALINDIA.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,0.58,58.57,0.03,70.0,54.45,78.39,90.0,0.0587,FLAT
2026-02-23,DRREDDY.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,2.11,63.5,1.56,100.0,62.0,83.96,70.0,-0.9943,DOWN
2026-02-23,EICHERMOT.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,1.29,59.62,0.74,100.0,56.8,80.54,60.0,-2.6435,DOWN
2026-02-23,ETERNAL.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,-0.54,56.77,-1.09,70.0,41.06,72.79,100.0,-9.3769,DOWN
2026-02-23,GRASIM.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,1.43,55.76,0.88,80.0,53.0,84.91,60.0,-3.3445,DOWN
2026-02-23,HCLTECH.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,-0.72,51.27,-1.27,50.0,42.19,84.15,80.0,-3.8704,DOWN
2026-02-23,HDFCBANK.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,1.29,58.98,0.74,50.0,54.82,89.35,100.0,-4.7856,DOWN
2026-02-23,HDFCLIFE.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,1.89,62.16,1.34,80.0,61.99,87.48,80.0,-4.7343,DOWN
2026-02-23,HEROMOTOCO.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,0.43,44.75,-0.12,50.0,49.45,84.32,40.0,1.8767,UP
2026-02-23,HINDALCO.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,-2.08,51.16,-2.63,50.0,43.55,72.24,90.0,2.5977,UP
2026-02-23,HINDUNILVR.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,1.34,52.35,0.79,50.0,56.43,84.53,70.0,-1.0574,DOWN
2026-02-23,ICICIBANK.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,0.35,63.82,-0.2,80.0,50.47,88.62,100.0,-1.8151,DOWN
2026-02-23,INDUSINDBK.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,-0.68,62.75,-1.23,100.0,44.03,89.74,80.0,2.4735,UP
2026-02-23,INFY.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,-1.9,53.12,-2.45,50.0,36.72,78.89,100.0,-2.9077,DOWN
2026-02-23,ITC.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,-0.49,65.92,-1.04,100.0,46.96,82.64,100.0,-3.2268,DOWN
2026-02-23,JIOFIN.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,-0.31,58.56,-0.86,70.0,45.22,77.56,100.0,-3.4135,DOWN
2026-02-23,JSWSTEEL.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,0.38,57.14,-0.17,80.0,50.41,85.31,70.0,2.1604,UP
2026-02-23,KOTAKBANK.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,2.22,65.29,1.67,80.0,60.5,84.28,100.0,-4.0864,DOWN
2026-02-23,LT.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,0.86,65.33,0.31,100.0,58.32,88.02,80.0,-7.9536,DOWN
2026-02-23,M&M.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,1.01,56.79,0.46,70.0,50.53,82.98,80.0,-3.2723,DOWN
2026-02-23,MARUTI.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,0.63,51.56,0.08,80.0,52.08,85.65,40.0,-4.5382,DOWN
2026-02-23,NESTLEIND.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,1.65,55.44,1.1,60.0,58.66,87.42,70.0,-2.6918,DOWN
2026-02-23,NTPC.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,0.67,68.24,0.12,100.0,55.7,85.36,100.0,0.5593,UP
2026-02-23,ONGC.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,-1.08,64.25,-1.63,100.0,50.88,70.38,100.0,2.3762,UP
2026-02-23,POWERGRID.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,1.47,67.45,0.92,100.0,57.73,78.62,100.0,-2.1592,DOWN
2026-02-23,RELIANCE.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,0.61,63.61,0.06,80.0,51.06,86.91,100.0,-4.902,DOWN
2026-02-23,SBILIFE.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,1.42,63.81,0.87,100.0,59.85,88.31,70.0,-3.6689,DOWN
2026-02-23,SBIN.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,0.96,66.78,0.41,100.0,55.94,77.54,100.0,-3.0868,DOWN
2026-02-23,SHRIRAMFIN.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,0.51,59.31,-0.04,80.0,50.26,76.3,90.0,-1.1459,DOWN
2026-02-23,SUNPHARMA.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,0.46,64.04,-0.09,100.0,53.2,87.02,80.0,1.1661,UP
2026-02-23,TATACONSUM.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,1.35,61.96,0.8,100.0,56.78,82.2,70.0,-3.9768,DOWN
2026-02-23,TATASTEEL.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,-0.11,65.57,-0.66,100.0,49.97,77.87,100.0,1.3789,UP
2026-02-23,TCS.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,-0.37,50.85,-0.92,50.0,46.44,77.8,80.0,-2.3465,DOWN
2026-02-23,TECHM.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,-1.1,49.9,-1.65,50.0,38.22,81.28,80.0,-6.6278,DOWN
2026-02-23,TRENT.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,-0.88,54.59,-1.43,80.0,41.37,81.56,70.0,-5.0901,DOWN
2026-02-23,ULTRACEMCO.NS,,CHOPPY,UNEXPLORED_17,3c9f74d9ff46c9aa,1.64,53.02,1.09,80.0,56.01,87.98,40.0,-3.5065,DOWN
2026-02-24,ADANIENT.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,-0.37,54.3,0.75,80.0,48.51,72.26,70.0,-4.8786,DOWN
2026-02-24,ADANIPORTS.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,-0.03,57.8,1.09,80.0,52.45,75.44,80.0,-7.7793,DOWN
2026-02-24,APOLLOHOSP.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,0.36,56.87,1.48,100.0,54.41,88.45,40.0,-0.7059,DOWN
2026-02-24,ASIANPAINT.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,-0.68,54.39,0.44,70.0,47.48,84.02,70.0,-5.3002,DOWN
2026-02-24,AXISBANK.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,0.06,65.54,1.18,100.0,53.66,82.87,90.0,-2.616,DOWN
2026-02-24,BAJAJ-AUTO.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,-0.77,55.4,0.35,100.0,48.04,88.63,40.0,-1.7957,DOWN
2026-02-24,BAJAJFINSV.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,-0.4,59.48,0.72,100.0,48.95,87.74,60.0,-7.5368,DOWN
2026-02-24,BAJFINANCE.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,-0.72,63.74,0.4,100.0,48.73,79.58,90.0,-7.6645,DOWN
2026-02-24,BEL.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,-1.07,54.03,0.05,50.0,44.58,75.51,100.0,2.7123,UP
2026-02-24,BHARTIARTL.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,-2.82,56.4,-1.7,70.0,34.42,87.6,90.0,-1.8083,DOWN
2026-02-24,BPCL.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,0.63,56.28,1.75,50.0,54.06,85.61,90.0,-4.8204,DOWN
2026-02-24,BRITANNIA.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,0.65,56.6,1.77,100.0,54.1,87.12,40.0,-4.43,DOWN
2026-02-24,CIPLA.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,0.02,56.25,1.14,70.0,49.29,90.81,70.0,-1.0176,DOWN
2026-02-24,COALINDIA.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,1.16,61.94,2.28,80.0,59.07,78.37,90.0,0.9746,UP
2026-02-24,DRREDDY.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,-0.55,60.89,0.57,100.0,50.04,83.85,70.0,-0.6922,DOWN
2026-02-24,EICHERMOT.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,-1.36,53.18,-0.24,80.0,45.31,80.61,60.0,-3.8151,DOWN
2026-02-24,ETERNAL.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,-5.22,47.44,-4.1,50.0,16.7,70.51,100.0,-5.2244,DOWN
2026-02-24,GRASIM.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,0.21,55.85,1.33,80.0,50.84,87.07,60.0,-6.8107,DOWN
2026-02-24,HCLTECH.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,-6.1,44.62,-4.98,50.0,12.27,80.82,80.0,1.8519,UP
2026-02-24,HDFCBANK.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,-1.42,56.42,-0.3,50.0,42.9,89.19,100.0,-4.5964,DOWN
2026-02-24,HDFCLIFE.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,-1.04,59.12,0.08,80.0,48.17,87.37,80.0,-6.8255,DOWN
2026-02-24,HEROMOTOCO.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,0.41,45.68,1.53,50.0,52.54,84.31,40.0,-0.1996,FLAT
2026-02-24,HINDALCO.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,0.73,54.01,1.85,50.0,55.88,72.34,90.0,-0.1138,FLAT
2026-02-24,HINDUNILVR.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,0.56,52.45,1.68,50.0,56.12,84.47,70.0,-4.1253,DOWN
2026-02-24,ICICIBANK.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,-1.04,60.69,0.08,70.0,44.75,88.62,100.0,-1.4009,DOWN
2026-02-24,INDUSINDBK.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,1.27,61.37,2.39,80.0,55.04,89.44,80.0,-0.4134,FLAT
2026-02-24,INFY.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,-3.92,50.14,-2.8,50.0,22.25,78.47,100.0,2.501,UP
2026-02-24,ITC.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,-0.58,66.05,0.54,100.0,46.75,82.94,100.0,-3.5703,DOWN
2026-02-24,JIOFIN.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,-0.99,58.16,0.13,70.0,43.1,77.59,100.0,-5.4652,DOWN
2026-02-24,JSWSTEEL.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,1.13,59.61,2.25,80.0,57.04,88.77,70.0,-3.3081,DOWN
2026-02-24,KOTAKBANK.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,-0.7,63.4,0.42,80.0,50.23,86.35,100.0,-5.6932,DOWN
2026-02-24,LT.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,-3.6,59.96,-2.48,100.0,35.29,84.5,80.0,-8.842,DOWN
2026-02-24,M&M.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,-0.4,52.76,0.72,50.0,47.14,85.95,80.0,-4.9196,DOWN
2026-02-24,MARUTI.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,-0.97,48.3,0.15,70.0,45.48,85.85,40.0,-5.1454,DOWN
2026-02-24,NESTLEIND.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,0.37,58.97,1.49,80.0,55.88,87.49,70.0,-5.6591,DOWN
2026-02-24,NTPC.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,1.94,70.75,3.06,100.0,65.06,85.61,100.0,-4.4285,DOWN
2026-02-24,ONGC.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,0.31,64.93,1.43,100.0,52.83,70.39,100.0,0.1627,FLAT
2026-02-24,POWERGRID.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,0.48,67.31,1.6,100.0,56.24,78.69,100.0,-4.2159,DOWN
2026-02-24,RELIANCE.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,0.06,61.94,1.18,70.0,51.57,86.97,100.0,-5.8651,DOWN
2026-02-24,SBILIFE.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,-1.27,61.3,-0.15,100.0,48.08,88.4,70.0,-7.3119,DOWN
2026-02-24,SBIN.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,-0.37,65.87,0.75,100.0,51.0,77.62,100.0,-3.9892,DOWN
2026-02-24,SHRIRAMFIN.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,-0.28,59.26,0.84,80.0,49.18,76.29,90.0,-4.8695,DOWN
2026-02-24,SUNPHARMA.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,-0.03,63.91,1.09,100.0,51.44,87.0,80.0,1.0798,UP
2026-02-24,TATACONSUM.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,0.53,62.0,1.65,100.0,54.88,83.45,70.0,-5.7216,DOWN
2026-02-24,TATASTEEL.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,0.48,66.99,1.6,100.0,54.98,78.35,100.0,-5.9293,DOWN
2026-02-24,TCS.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,-3.83,46.81,-2.71,50.0,27.18,76.86,80.0,0.5478,UP
2026-02-24,TECHM.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,-6.63,43.26,-5.51,50.0,7.41,78.89,80.0,0.4311,FLAT
2026-02-24,TRENT.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,-3.05,50.32,-1.93,70.0,31.5,80.1,70.0,-4.439,DOWN
2026-02-24,ULTRACEMCO.NS,,TREND_DOWN,UNEXPLORED_28,17c4bc482d33330e,-0.12,52.21,1.0,80.0,51.55,88.51,40.0,-6.5818,DOWN
2026-02-25,ADANIENT.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,2.23,57.35,2.0,80.0,62.59,72.14,70.0,-6.3853,DOWN
2026-02-25,ADANIPORTS.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,-1.72,55.71,-1.95,80.0,43.64,74.91,80.0,-1.9232,DOWN
2026-02-25,APOLLOHOSP.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,0.81,57.12,0.58,100.0,56.49,88.53,40.0,-0.1028,FLAT
2026-02-25,ASIANPAINT.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,0.14,57.34,-0.09,80.0,49.92,86.79,70.0,-5.322,DOWN
2026-02-25,AXISBANK.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,1.11,66.36,0.88,100.0,58.13,82.77,90.0,-3.8418,DOWN
2026-02-25,BAJAJ-AUTO.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,2.73,58.91,2.5,100.0,64.6,87.47,40.0,-2.8969,DOWN
2026-02-25,BAJAJFINSV.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,0.29,59.72,0.06,100.0,50.63,87.9,60.0,-6.7096,DOWN
2026-02-25,BAJFINANCE.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,-0.24,63.69,-0.47,100.0,48.57,79.89,90.0,-5.7441,DOWN
2026-02-25,BEL.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,0.98,61.94,0.75,70.0,52.81,86.15,100.0,4.712,UP
2026-02-25,BHARTIARTL.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,-1.42,53.15,-1.65,50.0,38.41,87.33,90.0,-0.3345,FLAT
2026-02-25,BPCL.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,1.76,59.57,1.53,60.0,60.92,85.42,90.0,-5.4324,DOWN
2026-02-25,BRITANNIA.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,-0.07,55.88,-0.3,100.0,50.8,88.59,40.0,-3.1666,DOWN
2026-02-25,CIPLA.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,1.46,59.59,1.23,80.0,56.12,90.6,70.0,-1.4635,DOWN
2026-02-25,COALINDIA.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,1.78,63.13,1.55,80.0,62.93,81.19,90.0,2.4624,UP
2026-02-25,DRREDDY.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,0.48,61.93,0.25,100.0,55.09,84.32,70.0,0.5358,UP
2026-02-25,EICHERMOT.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,1.0,55.41,0.77,80.0,55.22,81.07,60.0,-3.1593,DOWN
2026-02-25,ETERNAL.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,-1.5,50.71,-1.73,50.0,30.9,72.66,100.0,-4.0208,DOWN
2026-02-25,GRASIM.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,-0.03,55.54,-0.26,80.0,50.56,87.16,60.0,-5.3606,DOWN
2026-02-25,HCLTECH.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,2.91,53.18,2.68,50.0,54.2,79.03,80.0,-1.7487,DOWN
2026-02-25,HDFCBANK.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,-0.32,57.33,-0.55,50.0,47.34,89.33,100.0,-3.2889,DOWN
2026-02-25,HDFCLIFE.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,0.07,63.93,-0.16,100.0,52.0,87.63,80.0,-6.9296,DOWN
2026-02-25,HEROMOTOCO.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,4.11,51.83,3.88,60.0,72.59,82.67,40.0,-2.5969,DOWN
2026-02-25,HINDALCO.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,1.58,58.58,1.35,70.0,57.95,73.58,90.0,1.8722,UP
2026-02-25,HINDUNILVR.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,0.69,58.18,0.46,80.0,55.9,84.52,70.0,-5.0486,DOWN
2026-02-25,ICICIBANK.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,1.13,64.81,0.9,80.0,54.73,88.41,100.0,-3.0632,DOWN
2026-02-25,INDUSINDBK.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,0.64,60.7,0.41,80.0,53.62,89.48,80.0,-0.016,FLAT
2026-02-25,INFY.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,1.14,54.96,0.91,50.0,46.15,77.76,100.0,1.217,UP
2026-02-25,ITC.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,-1.16,62.89,-1.39,90.0,41.64,82.8,100.0,-2.5801,DOWN
2026-02-25,JIOFIN.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,0.67,55.69,0.44,50.0,50.44,77.56,100.0,-5.3902,DOWN
2026-02-25,JSWSTEEL.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,1.63,64.08,1.4,100.0,60.66,88.33,70.0,-2.1098,DOWN
2026-02-25,KOTAKBANK.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,-0.64,62.88,-0.87,80.0,48.1,86.31,100.0,-4.1534,DOWN
2026-02-25,LT.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,0.92,63.44,0.69,100.0,51.98,84.51,80.0,-6.044,DOWN
2026-02-25,M&M.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,1.69,55.1,1.46,50.0,58.14,85.92,80.0,-4.1045,DOWN
2026-02-25,MARUTI.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,0.96,52.31,0.73,80.0,54.03,86.78,40.0,-4.3464,DOWN
2026-02-25,NESTLEIND.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,0.26,58.37,0.03,80.0,54.15,87.67,70.0,-5.4783,DOWN
2026-02-25,NTPC.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,0.56,68.73,0.33,100.0,57.65,85.65,100.0,-1.7797,DOWN
